packet_type,source,dest,creation_time,arrival_time,delay_ms
HEART_BEAT,70,71,361.317,361.317,0.000
HEART_BEAT,70,81,361.317,361.317,0.000
HEART_BEAT,81,71,361.317,361.317,0.000
HEART_BEAT,81,80,361.317,361.317,0.000
HEART_BEAT,81,91,361.317,361.317,0.000
HEART_BEAT,81,70,361.317,361.317,0.000
HEART_BEAT,81,90,361.317,361.317,0.000
PROBE,1,0,361.656,361.656,0.000
PROBE,1,11,361.656,361.656,0.000
HEART_BEAT,11,10,361.656,361.656,0.000
HEART_BEAT,11,21,361.656,361.656,0.000
HEART_BEAT,11,12,361.656,361.656,0.000
HEART_BEAT,11,1,361.656,361.656,0.000
PROBE,20,30,361.679,361.679,0.000
PROBE,20,10,361.679,361.679,0.000
PROBE,20,21,361.679,361.679,0.000
HEART_BEAT,21,11,361.679,361.679,0.000
HEART_BEAT,21,20,361.679,361.679,0.000
HEART_BEAT,21,31,361.679,361.679,0.000
HEART_BEAT,21,12,361.679,361.679,0.000
HEART_BEAT,21,22,361.679,361.679,0.000
PROBE,80,70,362.316,362.317,0.000
PROBE,80,90,362.316,362.317,0.000
PROBE,80,81,362.316,362.317,0.000
HEART_BEAT,70,80,362.317,362.317,0.000
HEART_BEAT,70,71,362.317,362.317,0.000
HEART_BEAT,70,81,362.317,362.317,0.000
HEART_BEAT,81,71,362.317,362.317,0.000
HEART_BEAT,81,80,362.317,362.317,0.000
HEART_BEAT,81,91,362.317,362.317,0.000
HEART_BEAT,81,70,362.317,362.317,0.000
HEART_BEAT,81,90,362.317,362.317,0.000
PROBE,1,0,362.656,362.656,0.000
PROBE,1,11,362.656,362.656,0.000
HEART_BEAT,11,10,362.656,362.656,0.000
HEART_BEAT,11,21,362.656,362.656,0.000
HEART_BEAT,11,12,362.656,362.656,0.000
HEART_BEAT,11,1,362.656,362.656,0.000
PROBE,20,30,362.679,362.679,0.000
PROBE,20,10,362.679,362.679,0.000
PROBE,20,21,362.679,362.679,0.000
HEART_BEAT,21,11,362.679,362.679,0.000
HEART_BEAT,21,20,362.679,362.679,0.000
HEART_BEAT,21,31,362.679,362.679,0.000
HEART_BEAT,21,12,362.679,362.679,0.000
HEART_BEAT,21,22,362.679,362.679,0.000
PROBE,80,70,363.316,363.317,0.000
PROBE,80,90,363.316,363.317,0.000
PROBE,80,81,363.316,363.317,0.000
HEART_BEAT,70,80,363.317,363.317,0.000
HEART_BEAT,70,71,363.317,363.317,0.000
HEART_BEAT,70,81,363.317,363.317,0.000
HEART_BEAT,81,71,363.317,363.317,0.000
HEART_BEAT,81,80,363.317,363.317,0.000
HEART_BEAT,81,91,363.317,363.317,0.000
HEART_BEAT,81,70,363.317,363.317,0.000
HEART_BEAT,81,90,363.317,363.317,0.000
PROBE,80,70,364.316,364.317,0.000
PROBE,80,90,364.316,364.317,0.000
PROBE,80,81,364.316,364.317,0.000
HEART_BEAT,70,80,364.317,364.317,0.000
HEART_BEAT,70,71,364.317,364.317,0.000
HEART_BEAT,70,81,364.317,364.317,0.000
HEART_BEAT,81,71,364.317,364.317,0.000
HEART_BEAT,81,80,364.317,364.317,0.000
HEART_BEAT,81,91,364.317,364.317,0.000
HEART_BEAT,81,70,364.317,364.317,0.000
HEART_BEAT,81,90,364.317,364.317,0.000
PROBE,80,70,365.316,365.317,0.000
PROBE,80,90,365.316,365.317,0.000
PROBE,80,81,365.316,365.317,0.000
HEART_BEAT,70,80,365.317,365.317,0.000
HEART_BEAT,70,71,365.317,365.317,0.000
HEART_BEAT,70,81,365.317,365.317,0.000
HEART_BEAT,81,71,365.317,365.317,0.000
HEART_BEAT,81,80,365.317,365.317,0.000
HEART_BEAT,81,91,365.317,365.317,0.000
HEART_BEAT,81,70,365.317,365.317,0.000
HEART_BEAT,81,90,365.317,365.317,0.000
HEART_BEAT,87,96,366.243,366.243,0.000
HEART_BEAT,87,86,366.243,366.244,0.000
HEART_BEAT,87,97,366.243,366.244,0.000
HEART_BEAT,87,77,366.243,366.244,0.000
HEART_BEAT,98,99,366.243,366.244,0.000
HEART_BEAT,87,76,366.243,366.244,0.000
HEART_BEAT,87,88,366.243,366.244,0.000
HEART_BEAT,98,89,366.243,366.244,0.000
HEART_BEAT,98,88,366.243,366.244,0.000
HEART_BEAT,93,94,366.247,366.247,0.000
HEART_BEAT,63,64,366.247,366.247,0.000
HEART_BEAT,63,53,366.247,366.247,0.000
HEART_BEAT,63,54,366.247,366.247,0.000
HEART_BEAT,95,94,366.247,366.247,0.000
JOIN_REQUEST,92,82,366.251,366.251,0.000
JOIN_REQUEST,80,70,366.251,366.251,0.000
JOIN_REPLY,82,83,366.251,366.251,0.000
JOIN_REQUEST,91,81,366.251,366.251,0.000
JOIN_REQUEST,90,81,366.251,366.251,0.000
JOIN_REPLY,82,92,366.251,366.251,0.000
JOIN_REPLY,70,80,366.251,366.251,0.000
JOIN_REPLY,70,71,366.251,366.251,0.000
JOIN_REPLY,82,73,366.251,366.251,0.000
JOIN_REQUEST,30,31,366.251,366.251,0.000
JOIN_REPLY,70,81,366.251,366.251,0.000
JOIN_REPLY,82,71,366.251,366.251,0.000
JOIN_REPLY,82,72,366.251,366.251,0.000
JOIN_REPLY,81,71,366.251,366.251,0.000
JOIN_REPLY,81,80,366.251,366.251,0.000
HEART_BEAT,92,91,366.251,366.251,0.000
JOIN_REPLY,81,71,366.251,366.251,0.000
JOIN_REPLY,81,80,366.251,366.251,0.000
JOIN_REPLY,81,91,366.251,366.251,0.000
JOIN_REPLY,81,70,366.251,366.251,0.000
JOIN_REPLY,81,90,366.251,366.251,0.000
JOIN_REPLY,81,91,366.251,366.251,0.000
JOIN_REPLY,81,70,366.251,366.251,0.000
HEART_BEAT,80,70,366.251,366.251,0.000
JOIN_ACK,80,70,366.251,366.251,0.000
JOIN_REPLY,81,90,366.251,366.251,0.000
HEART_BEAT,92,82,366.251,366.251,0.000
JOIN_ACK,92,82,366.251,366.251,0.000
HEART_BEAT,80,90,366.251,366.251,0.000
HEART_BEAT,80,81,366.251,366.251,0.000
JOIN_REPLY,31,32,366.251,366.251,0.000
JOIN_REPLY,31,40,366.251,366.251,0.000
JOIN_REPLY,31,41,366.251,366.251,0.000
HEART_BEAT,92,83,366.251,366.251,0.000
JOIN_REPLY,31,30,366.251,366.251,0.000
JOIN_REPLY,31,21,366.251,366.251,0.000
HEART_BEAT,91,92,366.251,366.251,0.000
HEART_BEAT,90,80,366.251,366.251,0.000
HEART_BEAT,91,81,366.251,366.251,0.000
JOIN_ACK,91,81,366.251,366.251,0.000
HEART_BEAT,90,81,366.251,366.251,0.000
JOIN_ACK,90,81,366.251,366.251,0.000
HEART_BEAT,30,40,366.251,366.251,0.000
HEART_BEAT,30,20,366.251,366.251,0.000
HEART_BEAT,30,31,366.251,366.251,0.000
JOIN_ACK,30,31,366.251,366.251,0.000
PROBE,10,11,368.875,368.875,0.000
PROBE,10,20,368.875,368.875,0.000
HEART_BEAT,11,10,368.875,368.875,0.000
HEART_BEAT,11,21,368.875,368.875,0.000
HEART_BEAT,11,12,368.875,368.876,0.000
HEART_BEAT,11,1,368.875,368.876,0.000
PROBE,10,11,369.875,369.875,0.000
PROBE,10,20,369.875,369.875,0.000
HEART_BEAT,11,10,369.875,369.875,0.000
HEART_BEAT,11,21,369.875,369.875,0.000
HEART_BEAT,11,12,369.875,369.876,0.000
HEART_BEAT,11,1,369.875,369.876,0.000
HEART_BEAT,77,76,370.848,370.848,0.000
HEART_BEAT,77,87,370.848,370.848,0.000
HEART_BEAT,77,78,370.848,370.848,0.000
HEART_BEAT,77,86,370.848,370.848,0.000
PROBE,10,11,370.875,370.875,0.000
PROBE,10,20,370.875,370.875,0.000
HEART_BEAT,11,10,370.875,370.875,0.000
HEART_BEAT,11,21,370.875,370.875,0.000
HEART_BEAT,11,12,370.875,370.876,0.000
HEART_BEAT,11,1,370.875,370.876,0.000
PROBE,10,11,371.875,371.875,0.000
PROBE,10,20,371.875,371.875,0.000
HEART_BEAT,11,10,371.875,371.875,0.000
HEART_BEAT,11,21,371.875,371.875,0.000
HEART_BEAT,11,12,371.875,371.876,0.000
HEART_BEAT,11,1,371.875,371.876,0.000
PROBE,10,11,372.875,372.875,0.000
PROBE,10,20,372.875,372.875,0.000
HEART_BEAT,11,10,372.875,372.875,0.000
HEART_BEAT,11,21,372.875,372.875,0.000
HEART_BEAT,11,12,372.875,372.876,0.000
HEART_BEAT,11,1,372.875,372.876,0.000
HEART_BEAT,47,37,373.474,373.474,0.000
HEART_BEAT,47,46,373.474,373.474,0.000
HEART_BEAT,47,48,373.474,373.474,0.000
HEART_BEAT,47,57,373.474,373.474,0.000
HEART_BEAT,47,36,373.474,373.474,0.000
HEART_BEAT,47,56,373.474,373.474,0.000
HEART_BEAT,43,33,373.477,373.477,0.000
HEART_BEAT,43,44,373.477,373.477,0.000
HEART_BEAT,43,53,373.477,373.477,0.000
HEART_BEAT,5,15,373.477,373.477,0.000
HEART_BEAT,5,14,373.477,373.477,0.000
HEART_BEAT,14,13,373.477,373.477,0.000
HEART_BEAT,5,4,373.477,373.477,0.000
HEART_BEAT,14,4,373.477,373.477,0.000
HEART_BEAT,14,5,373.477,373.477,0.000
HEART_BEAT,14,15,373.477,373.477,0.000
HEART_BEAT,5,6,373.477,373.477,0.000
HEART_BEAT,14,3,373.477,373.477,0.000
JOIN_REQUEST,10,11,373.481,373.481,0.000
JOIN_REQUEST,1,11,373.481,373.481,0.000
JOIN_REQUEST,20,21,373.481,373.481,0.000
JOIN_REPLY,11,10,373.481,373.481,0.000
JOIN_REPLY,11,21,373.481,373.481,0.000
JOIN_REPLY,11,12,373.481,373.481,0.000
JOIN_REPLY,11,1,373.481,373.481,0.000
JOIN_REPLY,11,10,373.481,373.481,0.000
JOIN_REPLY,11,21,373.481,373.481,0.000
JOIN_REPLY,21,11,373.481,373.481,0.000
JOIN_REPLY,11,12,373.481,373.481,0.000
JOIN_REPLY,11,1,373.481,373.481,0.000
JOIN_REPLY,21,20,373.481,373.481,0.000
HEART_BEAT,10,11,373.481,373.481,0.000
JOIN_ACK,10,11,373.481,373.481,0.000
JOIN_REPLY,21,31,373.481,373.481,0.000
JOIN_REPLY,21,12,373.481,373.481,0.000
HEART_BEAT,10,20,373.481,373.481,0.000
JOIN_REPLY,21,22,373.481,373.481,0.000
HEART_BEAT,1,0,373.481,373.481,0.000
HEART_BEAT,20,30,373.481,373.481,0.000
HEART_BEAT,20,10,373.481,373.481,0.000
HEART_BEAT,1,11,373.481,373.481,0.000
JOIN_ACK,1,11,373.481,373.481,0.000
PROBE,0,1,373.481,373.481,0.000
HEART_BEAT,20,21,373.481,373.481,0.000
JOIN_ACK,20,21,373.481,373.481,0.000
HEART_BEAT,56,57,375.503,375.503,0.000
HEART_BEAT,56,46,375.503,375.503,0.000
HEART_BEAT,56,55,375.503,375.503,0.000
HEART_BEAT,56,67,375.503,375.503,0.000
HEART_BEAT,56,66,375.503,375.503,0.000
HEART_BEAT,56,47,375.503,375.503,0.000
HEART_BEAT,46,36,376.558,376.558,0.000
HEART_BEAT,46,47,376.558,376.558,0.000
HEART_BEAT,46,37,376.558,376.558,0.000
HEART_BEAT,46,56,376.558,376.558,0.000
HEART_BEAT,46,45,376.558,376.558,0.000
HEART_BEAT,46,35,376.558,376.558,0.000
HEART_BEAT,46,57,376.558,376.558,0.000
HEART_BEAT,29,28,378.337,378.337,0.000
HEART_BEAT,39,49,378.337,378.337,0.000
HEART_BEAT,28,29,378.337,378.337,0.000
HEART_BEAT,29,19,378.337,378.337,0.000
HEART_BEAT,29,38,378.337,378.337,0.000
HEART_BEAT,28,19,378.337,378.337,0.000
HEART_BEAT,28,18,378.337,378.337,0.000
HEART_BEAT,39,38,378.337,378.337,0.000
HEART_BEAT,29,18,378.337,378.337,0.000
HEART_BEAT,28,38,378.337,378.337,0.000
PROBE,0,1,383.925,383.925,0.000
PROBE,0,1,384.925,384.925,0.000
HEART_BEAT,1,0,384.925,384.925,0.000
HEART_BEAT,1,11,384.925,384.925,0.000
PROBE,0,1,385.925,385.925,0.000
HEART_BEAT,1,0,385.925,385.925,0.000
HEART_BEAT,1,11,385.925,385.925,0.000
HEART_BEAT,96,97,386.244,386.244,0.000
HEART_BEAT,96,86,386.244,386.244,0.000
HEART_BEAT,86,96,386.244,386.244,0.000
HEART_BEAT,97,96,386.244,386.244,0.000
HEART_BEAT,76,77,386.244,386.244,0.000
HEART_BEAT,96,87,386.244,386.244,0.000
HEART_BEAT,86,87,386.244,386.244,0.000
HEART_BEAT,86,85,386.244,386.244,0.000
HEART_BEAT,86,76,386.244,386.244,0.000
HEART_BEAT,97,87,386.244,386.244,0.000
HEART_BEAT,86,97,386.244,386.244,0.000
HEART_BEAT,97,86,386.244,386.244,0.000
HEART_BEAT,76,86,386.244,386.244,0.000
HEART_BEAT,86,77,386.244,386.244,0.000
HEART_BEAT,76,85,386.244,386.244,0.000
HEART_BEAT,76,87,386.244,386.244,0.000
HEART_BEAT,99,98,386.244,386.244,0.000
HEART_BEAT,99,89,386.244,386.244,0.000
HEART_BEAT,53,63,386.247,386.247,0.000
HEART_BEAT,53,52,386.247,386.247,0.000
HEART_BEAT,53,43,386.247,386.247,0.000
HEART_BEAT,53,62,386.247,386.247,0.000
PROBE,0,1,386.925,386.925,0.000
HEART_BEAT,1,0,386.925,386.925,0.000
HEART_BEAT,1,11,386.925,386.925,0.000
PROBE,0,1,387.925,387.925,0.000
HEART_BEAT,1,0,387.925,387.925,0.000
HEART_BEAT,1,11,387.925,387.925,0.000
HEART_BEAT,69,79,388.337,388.337,0.000
HEART_BEAT,69,68,388.337,388.337,0.000
HEART_BEAT,69,59,388.337,388.337,0.000
PROBE,0,1,388.925,388.925,0.000
HEART_BEAT,1,0,388.925,388.925,0.000
HEART_BEAT,1,11,388.925,388.925,0.000
PROBE,0,1,389.925,389.925,0.000
HEART_BEAT,1,0,389.925,389.925,0.000
HEART_BEAT,1,11,389.925,389.925,0.000
PROBE,0,1,390.925,390.925,0.000
HEART_BEAT,1,0,390.925,390.925,0.000
HEART_BEAT,1,11,390.925,390.925,0.000
PROBE,0,1,391.925,391.925,0.000
HEART_BEAT,1,0,391.925,391.925,0.000
HEART_BEAT,1,11,391.925,391.925,0.000
PROBE,0,1,392.925,392.925,0.000
HEART_BEAT,1,0,392.925,392.925,0.000
HEART_BEAT,1,11,392.925,392.925,0.000
HEART_BEAT,37,36,393.474,393.474,0.000
HEART_BEAT,37,47,393.474,393.474,0.000
HEART_BEAT,57,56,393.474,393.474,0.000
HEART_BEAT,36,37,393.474,393.474,0.000
HEART_BEAT,37,46,393.474,393.474,0.000
HEART_BEAT,36,46,393.474,393.474,0.000
HEART_BEAT,57,67,393.474,393.474,0.000
HEART_BEAT,37,27,393.474,393.474,0.000
HEART_BEAT,57,47,393.474,393.474,0.000
HEART_BEAT,36,35,393.474,393.474,0.000
HEART_BEAT,36,47,393.474,393.474,0.000
HEART_BEAT,36,27,393.474,393.474,0.000
HEART_BEAT,57,46,393.474,393.474,0.000
HEART_BEAT,13,14,393.477,393.477,0.000
HEART_BEAT,13,3,393.477,393.477,0.000
HEART_BEAT,13,23,393.477,393.477,0.000
HEART_BEAT,13,4,393.477,393.477,0.000
HEART_BEAT,4,3,393.477,393.477,0.000
HEART_BEAT,4,14,393.477,393.477,0.000
HEART_BEAT,4,5,393.477,393.477,0.000
HEART_BEAT,4,13,393.477,393.477,0.000
HEART_BEAT,3,13,393.477,393.477,0.000
HEART_BEAT,3,4,393.477,393.477,0.000
HEART_BEAT,3,2,393.477,393.477,0.000
HEART_BEAT,3,14,393.477,393.477,0.000
JOIN_REQUEST,0,1,393.481,393.481,0.000
NETWORK_REQUEST,unknown,11,393.481,393.482,0.000
NETWORK_REQUEST,unknown,12,393.481,393.482,0.000
NETWORK_REQUEST,unknown,2,393.481,393.482,0.000
NETWORK_REQUEST,unknown,3,393.481,393.482,0.000
NETWORK_REQUEST,unknown,14,393.481,393.482,0.000
NETWORK_REQUEST,unknown,15,393.481,393.482,0.000
NETWORK_REQUEST,unknown,26,393.481,393.482,0.001
NETWORK_REQUEST,unknown,27,393.481,393.482,0.001
NETWORK_REQUEST,unknown,36,393.481,393.482,0.001
NETWORK_REQUEST,unknown,47,393.481,393.482,0.001
NETWORK_REQUEST,unknown,48,393.481,393.482,0.001
NETWORK_REQUEST,unknown,58,393.481,393.482,0.001
NETWORK_REQUEST,unknown,68,393.481,393.482,0.001
NETWORK_REPLY,unknown,58,393.482,393.483,0.000
NETWORK_REPLY,unknown,48,393.482,393.483,0.000
NETWORK_REPLY,unknown,47,393.482,393.483,0.000
NETWORK_REPLY,unknown,36,393.482,393.483,0.000
NETWORK_REPLY,unknown,27,393.482,393.483,0.000
NETWORK_REPLY,unknown,26,393.482,393.483,0.000
NETWORK_REPLY,unknown,15,393.482,393.483,0.001
NETWORK_REPLY,unknown,14,393.482,393.483,0.001
NETWORK_REPLY,unknown,3,393.482,393.483,0.001
NETWORK_REPLY,unknown,2,393.482,393.483,0.001
NETWORK_REPLY,unknown,12,393.482,393.483,0.001
NETWORK_REPLY,unknown,11,393.482,393.483,0.001
NETWORK_REPLY,unknown,1,393.482,393.484,0.001
HEART_BEAT,1,0,393.484,393.484,0.000
JOIN_REPLY,1,0,393.484,393.484,0.000
NETWORK_UPDATE,1,11,393.484,393.484,0.000
HEART_BEAT,1,11,393.484,393.484,0.000
JOIN_REPLY,1,11,393.484,393.484,0.000
HEART_BEAT,0,1,393.484,393.484,0.000
JOIN_ACK,0,1,393.484,393.484,0.000
NETWORK_UPDATE,11,12,393.484,393.484,0.000
NETWORK_REQUEST,unknown,1,393.484,393.484,0.000
NETWORK_UPDATE,12,2,393.484,393.484,0.000
NETWORK_REQUEST,unknown,11,393.484,393.484,0.000
NETWORK_UPDATE,2,3,393.484,393.484,0.000
NETWORK_REQUEST,unknown,12,393.484,393.484,0.000
NETWORK_UPDATE,3,14,393.484,393.484,0.000
NETWORK_REQUEST,unknown,2,393.484,393.484,0.000
NETWORK_UPDATE,14,15,393.484,393.484,0.000
NETWORK_REQUEST,unknown,3,393.484,393.484,0.000
NETWORK_UPDATE,15,26,393.484,393.484,0.000
NETWORK_REQUEST,unknown,14,393.484,393.484,0.000
NETWORK_UPDATE,26,27,393.484,393.484,0.000
NETWORK_REQUEST,unknown,15,393.484,393.484,0.001
NETWORK_UPDATE,27,36,393.484,393.484,0.000
NETWORK_REQUEST,unknown,26,393.484,393.484,0.001
NETWORK_UPDATE,36,47,393.484,393.484,0.000
NETWORK_REQUEST,unknown,27,393.484,393.484,0.001
NETWORK_UPDATE,47,48,393.484,393.484,0.000
NETWORK_REQUEST,unknown,36,393.484,393.484,0.001
NETWORK_UPDATE,48,58,393.484,393.485,0.000
NETWORK_REQUEST,unknown,47,393.484,393.485,0.001
NETWORK_UPDATE,58,68,393.485,393.485,0.000
NETWORK_REQUEST,unknown,48,393.484,393.485,0.001
NETWORK_REQUEST,unknown,58,393.484,393.485,0.001
NETWORK_REQUEST,unknown,68,393.484,393.485,0.001
NETWORK_REPLY,unknown,58,393.485,393.485,0.000
NETWORK_REPLY,unknown,48,393.485,393.485,0.000
NETWORK_REPLY,unknown,47,393.485,393.485,0.000
NETWORK_REPLY,unknown,36,393.485,393.485,0.000
NETWORK_REPLY,unknown,27,393.485,393.485,0.000
NETWORK_REPLY,unknown,26,393.485,393.485,0.000
NETWORK_REPLY,unknown,15,393.485,393.485,0.001
NETWORK_REPLY,unknown,14,393.485,393.485,0.001
NETWORK_REPLY,unknown,3,393.485,393.485,0.001
NETWORK_REPLY,unknown,2,393.485,393.486,0.001
NETWORK_REPLY,unknown,12,393.485,393.486,0.001
NETWORK_REPLY,unknown,11,393.485,393.486,0.001
NETWORK_REPLY,unknown,1,393.485,393.486,0.001
NETWORK_REPLY,unknown,0,393.485,393.486,0.001
NETWORK_UPDATE,0,1,393.486,393.486,0.000
HEART_BEAT,0,1,393.486,393.486,0.000
NETWORK_UPDATE,1,11,393.486,393.486,0.000
NETWORK_UPDATE,11,12,393.486,393.486,0.000
NETWORK_UPDATE,12,2,393.486,393.486,0.000
NETWORK_UPDATE,2,3,393.486,393.486,0.000
NETWORK_UPDATE,3,14,393.486,393.486,0.000
NETWORK_UPDATE,14,15,393.486,393.486,0.000
NETWORK_UPDATE,15,26,393.486,393.486,0.000
NETWORK_UPDATE,26,27,393.486,393.487,0.000
NETWORK_UPDATE,27,36,393.487,393.487,0.000
NETWORK_UPDATE,36,47,393.487,393.487,0.000
NETWORK_UPDATE,47,48,393.487,393.487,0.000
NETWORK_UPDATE,48,58,393.487,393.487,0.000
NETWORK_UPDATE,58,68,393.487,393.487,0.000
HEART_BEAT,19,18,398.337,398.337,0.000
HEART_BEAT,19,28,398.337,398.337,0.000
HEART_BEAT,19,29,398.337,398.337,0.000
HEART_BEAT,18,19,398.337,398.337,0.000
HEART_BEAT,19,9,398.337,398.337,0.000
HEART_BEAT,18,28,398.337,398.337,0.000
HEART_BEAT,18,8,398.337,398.337,0.000
HEART_BEAT,18,9,398.337,398.337,0.000
HEART_BEAT,18,17,398.337,398.337,0.000
HEART_BEAT,18,29,398.337,398.337,0.000
HEART_BEAT,85,86,406.244,406.244,0.000
HEART_BEAT,85,76,406.244,406.244,0.000
HEART_BEAT,85,84,406.244,406.244,0.000
HEART_BEAT,85,75,406.244,406.244,0.000
HEART_BEAT,85,74,406.244,406.244,0.000
HEART_BEAT,52,51,406.249,406.249,0.000
HEART_BEAT,62,72,406.249,406.249,0.000
HEART_BEAT,52,42,406.249,406.249,0.000
HEART_BEAT,52,53,406.249,406.249,0.000
HEART_BEAT,52,61,406.249,406.249,0.000
HEART_BEAT,52,62,406.249,406.249,0.000
HEART_BEAT,52,41,406.249,406.249,0.000
HEART_BEAT,62,73,406.249,406.249,0.000
HEART_BEAT,62,71,406.249,406.249,0.000
HEART_BEAT,62,52,406.249,406.249,0.000
HEART_BEAT,62,53,406.249,406.249,0.000
HEART_BEAT,68,58,411.100,411.100,0.000
HEART_BEAT,68,69,411.100,411.100,0.000
HEART_BEAT,68,59,411.100,411.100,0.000
HEART_BEAT,68,78,411.100,411.100,0.000
HEART_BEAT,89,88,412.793,412.793,0.000
HEART_BEAT,89,98,412.793,412.793,0.000
HEART_BEAT,89,99,412.793,412.793,0.000
HEART_BEAT,89,79,412.793,412.793,0.000
HEART_BEAT,67,57,413.474,413.475,0.000
HEART_BEAT,67,66,413.474,413.475,0.000
HEART_BEAT,67,56,413.474,413.475,0.000
HEART_BEAT,27,26,413.474,413.475,0.000
HEART_BEAT,35,45,413.475,413.475,0.000
HEART_BEAT,27,37,413.474,413.475,0.000
HEART_BEAT,27,36,413.474,413.475,0.000
HEART_BEAT,27,17,413.474,413.475,0.000
HEART_BEAT,35,36,413.475,413.475,0.000
HEART_BEAT,35,46,413.475,413.475,0.000
HEART_BEAT,35,34,413.475,413.475,0.000
HEART_BEAT,23,22,413.479,413.479,0.000
HEART_BEAT,23,13,413.479,413.479,0.000
HEART_BEAT,2,3,413.479,413.479,0.000
HEART_BEAT,2,12,413.479,413.479,0.000
HEART_BEAT,8,9,418.338,418.338,0.000
HEART_BEAT,9,8,418.338,418.338,0.000
HEART_BEAT,17,7,418.338,418.338,0.000
HEART_BEAT,8,18,418.338,418.338,0.000
HEART_BEAT,9,19,418.338,418.338,0.000
HEART_BEAT,9,18,418.338,418.338,0.000
HEART_BEAT,17,16,418.338,418.338,0.000
HEART_BEAT,17,18,418.338,418.338,0.000
HEART_BEAT,17,27,418.338,418.338,0.000
HEART_BEAT,78,88,426.243,426.243,0.000
HEART_BEAT,78,68,426.243,426.243,0.000
HEART_BEAT,78,77,426.243,426.243,0.000
HEART_BEAT,78,79,426.243,426.243,0.000
HEART_BEAT,75,65,426.245,426.245,0.000
HEART_BEAT,84,74,426.245,426.245,0.000
HEART_BEAT,75,74,426.245,426.245,0.000
HEART_BEAT,74,75,426.245,426.245,0.000
HEART_BEAT,74,84,426.245,426.245,0.000
HEART_BEAT,75,64,426.245,426.245,0.000
HEART_BEAT,84,94,426.245,426.245,0.000
HEART_BEAT,84,85,426.245,426.245,0.000
HEART_BEAT,75,66,426.245,426.246,0.000
HEART_BEAT,74,64,426.245,426.246,0.000
HEART_BEAT,75,85,426.245,426.246,0.000
HEART_BEAT,74,85,426.245,426.246,0.000
HEART_BEAT,51,61,426.249,426.249,0.000
HEART_BEAT,51,52,426.249,426.249,0.000
HEART_BEAT,72,73,426.249,426.249,0.000
HEART_BEAT,72,62,426.249,426.249,0.000
HEART_BEAT,51,50,426.249,426.249,0.000
HEART_BEAT,51,42,426.249,426.249,0.000
HEART_BEAT,51,41,426.249,426.249,0.000
HEART_BEAT,72,71,426.249,426.249,0.000
HEART_BEAT,72,82,426.249,426.249,0.000
HEART_BEAT,72,83,426.249,426.249,0.000
HEART_BEAT,42,41,426.249,426.249,0.000
HEART_BEAT,42,52,426.249,426.249,0.000
HEART_BEAT,61,51,426.249,426.249,0.000
HEART_BEAT,42,51,426.249,426.249,0.000
HEART_BEAT,42,32,426.249,426.249,0.000
HEART_BEAT,73,72,426.249,426.249,0.000
HEART_BEAT,61,60,426.249,426.249,0.000
HEART_BEAT,61,50,426.249,426.249,0.000
HEART_BEAT,61,52,426.249,426.249,0.000
HEART_BEAT,41,42,426.249,426.249,0.000
HEART_BEAT,73,83,426.249,426.249,0.000
HEART_BEAT,71,70,426.249,426.249,0.000
HEART_BEAT,73,62,426.249,426.249,0.000
HEART_BEAT,71,81,426.249,426.249,0.000
HEART_BEAT,73,82,426.249,426.249,0.000
HEART_BEAT,41,31,426.249,426.249,0.000
HEART_BEAT,41,32,426.249,426.249,0.000
HEART_BEAT,41,40,426.249,426.249,0.000
HEART_BEAT,71,72,426.249,426.249,0.000
HEART_BEAT,71,62,426.249,426.249,0.000
HEART_BEAT,71,82,426.249,426.249,0.000
HEART_BEAT,41,51,426.249,426.249,0.000
HEART_BEAT,41,52,426.249,426.249,0.000
HEART_BEAT,79,69,432.322,432.322,0.000
HEART_BEAT,79,78,432.322,432.322,0.000
HEART_BEAT,79,89,432.322,432.322,0.000
HEART_BEAT,66,65,433.475,433.475,0.000
HEART_BEAT,66,67,433.475,433.475,0.000
HEART_BEAT,66,56,433.475,433.476,0.000
HEART_BEAT,66,75,433.475,433.476,0.000
HEART_BEAT,66,55,433.475,433.476,0.000
HEART_BEAT,45,35,433.475,433.476,0.000
HEART_BEAT,45,55,433.475,433.476,0.000
HEART_BEAT,45,44,433.475,433.476,0.000
HEART_BEAT,45,54,433.475,433.476,0.000
HEART_BEAT,45,46,433.475,433.476,0.000
HEART_BEAT,26,16,433.476,433.476,0.000
HEART_BEAT,34,24,433.476,433.476,0.000
HEART_BEAT,26,25,433.476,433.476,0.000
HEART_BEAT,26,27,433.476,433.476,0.000
HEART_BEAT,34,33,433.476,433.476,0.000
HEART_BEAT,26,15,433.476,433.476,0.000
HEART_BEAT,34,35,433.476,433.476,0.000
HEART_BEAT,22,23,433.479,433.479,0.000
HEART_BEAT,22,32,433.479,433.479,0.000
HEART_BEAT,22,12,433.479,433.479,0.000
HEART_BEAT,22,21,433.479,433.479,0.000
HEART_BEAT,12,2,433.479,433.479,0.000
HEART_BEAT,12,11,433.479,433.479,0.000
HEART_BEAT,12,21,433.479,433.479,0.000
HEART_BEAT,12,22,433.479,433.479,0.000
HEART_BEAT,58,68,436.827,436.827,0.000
HEART_BEAT,58,59,436.827,436.827,0.000
HEART_BEAT,58,48,436.827,436.827,0.000
HEART_BEAT,48,47,438.336,438.336,0.000
HEART_BEAT,48,49,438.336,438.336,0.000
HEART_BEAT,48,38,438.336,438.336,0.000
HEART_BEAT,48,58,438.336,438.336,0.000
